movie_id,count,average
8909,3,2.0
8912,572,2.265734265734266
8918,222,3.175675675675676
8923,253,3.272727272727273
8924,68,3.073529411764706
8926,25,3.12
8929,96,2.875
8930,299,3.588628762541806
8934,171,2.2222222222222223
8937,1345,3.3278810408921933
8940,7,2.2857142857142856
8942,6,2.8333333333333335
8948,1085,2.7244239631336407
8949,7532,3.4997344662772174
8956,133,2.9323308270676693
8957,5499,3.241862156755774
8959,470,2.7361702127659573
8960,19,2.789473684210526
8963,99,2.292929292929293
8967,304,1.944078947368421
8971,55,3.272727272727273
8977,1745,2.33810888252149
8978,386,2.0025906735751295
8980,56,3.125
8981,3593,3.402727525744503
8982,214,3.5093457943925235
8989,194,3.4278350515463916
8990,34,2.5294117647058822
8991,53,2.7547169811320753
8994,61,2.9508196721311477
8996,36,2.8055555555555554
9007,16,3.1875
9013,62,3.403225806451613
9015,26,2.5
25735,8,3.375
25736,27,2.814814814814815
25737,52,3.1923076923076925
25738,66,3.196969696969697
25739,10,3.1
25742,20,3.5
25743,7,2.5714285714285716
25745,2,2.5
25746,71,3.0704225352112675
25747,5,3.0
25751,26,3.3076923076923075
25752,109,3.3486238532110093
25757,97,2.8556701030927836
25760,1,3.0
25763,174,3.7126436781609193
25764,165,3.624242424242424
25767,13,3.6153846153846154
25773,200,3.44
25786,39,3.282051282051282
25792,45,3.577777777777778
25793,156,3.4294871794871793
25795,135,3.437037037037037
25798,44,3.272727272727273
25806,8,3.0
25808,18,3.1666666666666665
25810,17,2.588235294117647
25811,16,3.25
25816,1,3.0
25819,25,2.72
25824,16,3.1875
25829,7,1.0
25832,10,3.2
25834,142,3.5211267605633805
25837,7,3.2857142857142856
25850,428,3.735981308411215
25856,294,3.4625850340136055
25860,11,3.272727272727273
25866,147,3.4285714285714284
25884,5,3.0
25885,8,2.75
25886,151,3.589403973509934
25887,5,3.0
25888,35,3.1142857142857143
25903,22,3.1818181818181817
25907,6,2.6666666666666665
25911,123,3.5447154471544717
25922,10,3.3
25923,434,3.585253456221198
25926,23,3.391304347826087
25927,250,3.5
25930,104,3.548076923076923
25931,31,2.903225806451613
25935,1,4.0
25936,5,2.4
25940,406,3.600985221674877
25942,16,2.9375
25952,154,3.4805194805194803
25954,201,3.7213930348258706
25956,6,3.5
25957,1,2.0
25960,31,3.225806451612903
25970,4,2.75
25971,184,3.1847826086956523
25976,15,2.8
25984,7,3.2857142857142856
25986,20,3.1
25987,14,3.857142857142857
25989,9,3.111111111111111
25990,13,3.5384615384615383
25994,15,3.466666666666667
25995,150,3.5533333333333332
25996,169,3.485207100591716
25999,215,3.33953488372093
26000,6,2.8333333333333335
26005,92,3.4130434782608696
26007,336,3.5535714285714284
26009,39,3.5128205128205128
26013,17,2.823529411764706
26021,40,2.675
26022,11,2.6363636363636362
26025,56,3.107142857142857
26027,8,2.5
26033,8,3.25
26046,1,1.0
26050,1,3.0
26056,20,3.3
26064,200,3.675
26072,14,3.7142857142857144
26073,51,3.588235294117647
26078,183,3.5956284153005464
26082,384,3.8697916666666665
26085,309,3.3883495145631066
26088,1,3.0
26094,228,3.719298245614035
26095,16,3.125
26108,3,3.3333333333333335
26110,17,3.3529411764705883
26111,374,3.713903743315508
26112,18,2.888888888888889
26130,2,4.0
26133,985,3.6538071065989848
26139,85,3.176470588235294
26141,30,3.2666666666666666
26142,28,3.0357142857142856
26144,39,3.051282051282051
26146,7,3.2857142857142856
26147,71,3.4788732394366195
26151,252,3.6031746031746033
26152,783,2.979565772669221
26153,30,3.1333333333333333
26162,2,2.5
26169,62,3.370967741935484
26171,265,3.758490566037736
26172,356,3.4691011235955056
26176,42,3.357142857142857
26178,139,3.446043165467626
26183,39,3.41025641025641
26185,20,2.9
26191,16,3.125
26197,13,3.230769230769231
26208,126,3.5873015873015874
26211,20,2.9
26229,8,2.875
26236,12,3.75
26237,82,3.3048780487804876
26240,144,3.1666666666666665
26242,992,3.5
26247,12,2.8333333333333335
26249,162,3.265432098765432
26251,29,3.1724137931034484
26254,1,2.0
26255,4,2.25
26257,35,2.7142857142857144
26258,340,3.6205882352941177
26265,41,3.048780487804878
26267,1,4.0
26269,126,3.5634920634920637
26277,38,3.1052631578947367
26285,400,3.265
26287,1,3.0
26290,5,2.8
26295,6,2.0
26308,7,3.142857142857143
26314,23,2.3043478260869565
26316,3,3.0
26321,18,3.2777777777777777
26326,309,3.809061488673139
26338,15,2.933333333333333
26341,23,2.652173913043478
26342,57,3.543859649122807
26353,2,3.0
26354,6,3.0
26359,236,3.385593220338983
26360,67,3.4328358208955225
26364,19,2.8947368421052633
26365,51,2.9411764705882355
26368,8,3.75
26369,7,3.0
26370,9,3.4444444444444446
26375,534,3.241573033707865
26378,30,2.8666666666666667
26386,361,3.1911357340720223
26387,11,3.3636363636363638
26391,141,3.0
26392,11,3.272727272727273
26398,316,3.0569620253164556
26400,160,3.65625
26409,12,2.25
26410,7,2.857142857142857
26416,11,3.6363636363636362
26424,7,3.2857142857142856
26431,48,3.4166666666666665
26436,3,2.0
26438,6,3.3333333333333335
26446,2,3.5
26450,2,3.0
26459,3,3.3333333333333335
26464,162,2.7777777777777777
26467,120,3.066666666666667
26471,472,3.690677966101695
26488,123,2.845528455284553
26502,166,3.4156626506024095
26509,89,3.101123595505618
26510,7,3.142857142857143
26513,239,2.707112970711297
26521,71,3.1971830985915495
26526,3,2.3333333333333335
26527,135,3.4518518518518517
26528,477,3.807127882599581
26530,3,1.3333333333333333
26542,10,2.8
26550,63,3.5238095238095237
26551,3,2.3333333333333335
26561,97,2.88659793814433
26566,31,2.7419354838709675
26569,9,2.2222222222222223
26574,14,3.142857142857143
26585,283,3.501766784452297
26590,8,2.5
26596,31,3.7096774193548385
26597,2,3.0
26600,2,2.0
26603,240,2.8541666666666665
26610,2,3.5
26616,74,3.3513513513513513
26617,18,3.0555555555555554
26628,4,3.25
26630,71,2.676056338028169
26643,17,3.235294117647059
26644,25,3.8
26645,5,3.2
26649,380,3.692105263157895
26672,8,3.25
26674,40,3.95
26677,11,2.727272727272727
26686,234,2.0555555555555554
26688,211,2.3933649289099526
26691,52,3.3076923076923075
26694,211,3.6445497630331753
26701,94,3.393617021276596
26704,269,3.2899628252788102
26707,7,3.2857142857142856
26712,335,3.817910447761194
26717,49,2.857142857142857
26718,1,5.0
26719,13,2.5384615384615383
26720,14,3.2857142857142856
26723,2,3.5
26724,3,1.6666666666666667
26726,119,2.5798319327731094
26737,17,2.8823529411764706
26738,2,2.0
26743,75,3.4
26744,65,3.1538461538461537
26745,175,2.8857142857142857
26754,2,3.0
26758,127,3.4803149606299213
26764,26,2.1153846153846154
26765,9,2.888888888888889
26769,2,1.5
26776,1804,3.7134146341463414
26778,77,2.064935064935065
26796,86,3.441860465116279
26801,3,3.0
26811,38,3.289473684210526
26814,4,2.0
26825,3,2.0
26826,5,3.6
26827,7,2.7142857142857144
26834,47,2.404255319148936
26835,6,3.3333333333333335
26838,208,3.4375
26840,432,3.6412037037037037
26849,67,3.3134328358208953
26856,8,2.875
26863,1,2.0
26865,603,3.63681592039801
26870,381,2.2782152230971127
26871,64,2.53125
26873,16,3.3125
26880,1,2.0
26887,252,2.7222222222222223
26913,64,2.890625
26914,55,3.1636363636363636
26915,83,2.566265060240964
26934,70,3.3285714285714287
26937,23,2.0
26938,16,2.875
26939,290,3.6206896551724137
26940,50,2.88
26944,3,3.0
26947,217,3.5391705069124426
26968,2,3.5
26974,318,3.3144654088050314
26978,4,3.25
26994,10,3.0
27002,330,3.824242424242424
27018,13,3.3076923076923075
27027,14,3.0714285714285716
27046,34,2.735294117647059
27049,18,3.2777777777777777
27073,135,3.466666666666667
27081,6,3.5
27094,15,3.066666666666667
27095,28,3.4285714285714284
27096,11,3.272727272727273
27112,40,3.1
27134,27,3.2962962962962963
27135,4,3.75
27136,7,1.2857142857142858
27140,5,2.0
27162,30,3.2666666666666666
27189,4,3.25
27193,407,3.0073710073710074
27198,5,2.4
27236,8,2.625
27238,28,2.6785714285714284
27239,9,3.0
27263,4,3.0
27266,1196,3.4615384615384617
27297,5,3.4
27307,2,1.5
27322,9,3.2222222222222223
27326,39,2.871794871794872
27327,40,1.575
27332,7,3.142857142857143
27340,68,2.9411764705882355
27344,14,3.357142857142857
27347,26,2.6153846153846154
27350,10,3.3
27351,88,2.8863636363636362
27357,33,3.0606060606060606
27359,2,2.0
27360,1,1.0
27365,43,3.2093023255813953
27378,2,1.5
27397,445,3.595505617977528
27408,259,3.0733590733590734
27432,91,3.4285714285714284
27434,235,2.2680851063829786
27441,218,3.1055045871559632
27451,8,3.0
27454,5,2.6
27455,3,2.0
27456,101,3.396039603960396
27457,2,2.0
27458,13,2.5384615384615383
27461,37,2.7027027027027026
27474,6,2.3333333333333335
27475,1,4.0
27485,16,3.0625
27491,165,3.096969696969697
27506,14,3.357142857142857
27509,59,2.9152542372881354
27513,47,3.25531914893617
27523,289,3.5916955017301038
27525,3,2.6666666666666665
27528,48,3.125
27548,25,2.04
27550,42,3.2142857142857144
27564,60,2.65
27571,35,3.342857142857143
27573,11,3.1818181818181817
27576,6,3.3333333333333335
27584,166,3.0180722891566263
27602,9,1.5555555555555556
27611,2884,3.8463938973647713
27619,87,2.9655172413793105
27620,41,3.268292682926829
27624,5,3.4
27626,1,3.0
27640,11,3.090909090909091
27646,36,3.2777777777777777
27647,83,3.5180722891566263
27657,4,1.25
27660,2812,3.4601706970128023
27667,25,3.48
27668,3,2.6666666666666665
27671,70,3.414285714285714
27684,11,3.272727272727273
27685,242,1.8305785123966942
27692,13,3.1538461538461537
27695,54,3.259259259259259
27703,2,3.0
27708,32,2.625
27717,55,3.0
27719,33,1.3333333333333333
27722,305,3.5672131147540984
27727,674,3.7462908011869436
27728,1176,3.526360544217687
27734,31,2.870967741935484
27738,61,3.442622950819672
27746,140,3.0285714285714285
27751,130,2.8846153846153846
27754,7,3.2857142857142856
27758,36,3.138888888888889
27760,10,3.1
27762,14,2.7142857142857144
27769,11,3.5454545454545454
27778,121,2.8016528925619837
27779,4,2.5
27781,17,2.823529411764706
27783,35,3.142857142857143
27784,101,2.772277227722772
27787,6,3.0
27792,171,3.064327485380117
27799,8,2.25
27800,280,3.5607142857142855
27802,104,3.4423076923076925
27805,21,3.1904761904761907
27811,36,3.0
27812,93,3.3655913978494625
27815,1078,3.743970315398887
27823,5,2.4
27824,6,3.3333333333333335
27829,3,3.6666666666666665
27831,2883,3.567811307665626
27834,466,3.6931330472103006
27838,690,3.353623188405797
27839,1055,2.3545023696682463
27841,32,3.3125
27846,1552,3.722938144329897
27847,29,3.0689655172413794
27849,3,3.0
27850,388,3.3737113402061856
27851,111,3.225225225225225
27856,10,3.3
27869,400,3.56
27871,214,3.677570093457944
27876,125,3.128
27879,375,3.6853333333333333
27881,9,2.888888888888889
27882,332,3.608433734939759
27889,6,2.3333333333333335
27891,16,3.25
27903,18,2.888888888888889
27909,7,2.857142857142857
30695,8,2.5
30764,3,4.333333333333333
30781,5,3.2
30793,7518,3.1367384942803938
30798,16,2.875
30803,1037,3.816779170684667
30812,5842,3.390277302293735
30822,1790,3.2268156424581007
30825,4288,2.8796641791044775
30863,3,2.6666666666666665
30894,711,2.4317862165963433
30898,668,3.181137724550898
30905,11,2.4545454545454546
30942,14,2.7857142857142856
30970,31,3.193548387096774
30981,23,3.0
30991,68,3.3823529411764706
31000,71,2.563380281690141
31004,10,2.7
31026,112,2.4910714285714284
31038,43,2.6744186046511627
31040,10,2.5
31047,28,2.357142857142857
31079,84,2.238095238095238
31083,42,1.8333333333333333
31101,160,3.25625
31104,49,3.2857142857142856
31116,399,3.656641604010025
31140,2,2.5
31152,4,4.0
31158,35,2.742857142857143
31162,305,3.081967213114754
31195,11,3.0
31201,9,3.111111111111111
31225,989,3.37108190091001
31251,157,2.929936305732484
31297,14,3.0
31330,3,2.6666666666666665
31337,19,3.3684210526315788
31362,43,2.511627906976744
31420,1090,2.8825688073394495
31431,368,1.8016304347826086
31435,247,3.6477732793522266
31447,29,2.2758620689655173
31474,1,3.0
31487,15,3.533333333333333
31490,18,3.0
31494,23,2.782608695652174
31502,184,3.2010869565217392
31522,182,3.7032967032967035
31524,44,3.477272727272727
31539,72,3.111111111111111
31553,129,1.7596899224806202
31610,21,2.4761904761904763
31647,21,2.7142857142857144
31655,2,3.5
31658,5607,3.8617799179596934
31664,15,2.8666666666666667
31672,22,3.090909090909091
31685,4080,3.2002450980392156
31687,155,2.7096774193548385
31698,467,0.9400428265524625
31847,17,2.6470588235294117
31851,31,3.4193548387096775
31867,189,2.671957671957672
31894,10,3.4
31900,19,3.210526315789474
31903,150,3.5933333333333333
31925,3,2.6666666666666665
31930,96,3.4895833333333335
31932,22,3.090909090909091
31934,155,3.329032258064516
31954,3,3.3333333333333335
31956,140,3.0428571428571427
31960,10,2.7
31963,42,3.2857142857142856
31983,4,2.25
31998,30,2.8333333333333335
32017,693,2.479076479076479
32019,981,2.5535168195718656
32022,137,3.0437956204379564
32025,206,3.5097087378640777
32029,1212,3.089108910891089
32049,27,3.037037037037037
32082,11,3.1818181818181817
32088,13,1.3076923076923077
32116,190,2.236842105263158
32124,43,2.86046511627907
32128,52,2.1538461538461537
32141,24,2.2916666666666665
32153,61,2.540983606557377
32158,7,3.0
32162,47,3.0851063829787235
32166,10,3.1
32170,58,3.1379310344827585
32239,127,3.220472440944882
32277,2,2.5
32280,34,3.3529411764705883
32285,24,3.25
32318,5,2.0
32325,35,2.857142857142857
32354,17,2.7058823529411766
32369,113,3.3893805309734515
32385,43,2.116279069767442
32389,15,3.1333333333333333
32392,71,2.816901408450704
32421,1,1.0
32433,1,2.0
32440,10,2.9
32452,57,3.210526315789474
32460,291,3.7079037800687287
32464,40,3.325
32469,219,3.493150684931507
32471,5,2.8
32483,25,3.12
32485,8,2.25
32497,7,3.7142857142857144
32511,31,3.4838709677419355
32515,11,2.909090909090909
32520,10,3.3
32535,2,3.5
32551,7,3.142857142857143
32562,103,3.621359223300971
32589,187,2.46524064171123
32598,937,3.057630736392743
32600,73,2.7260273972602738
32602,32,2.53125
32620,22,2.8636363636363638
32627,106,1.669811320754717
32649,45,3.6
32655,4,3.25
32657,196,3.7755102040816326
32674,31,2.870967741935484
32716,2,2.0
32735,27,3.3703703703703702
32737,22,2.5454545454545454
32741,15,2.7333333333333334
32743,108,2.8333333333333335
32770,147,3.4693877551020407
32783,7,1.8571428571428572
32797,7,3.142857142857143
32844,40,3.475
32853,130,3.8461538461538463
32860,3,3.0
32862,61,2.901639344262295
32864,5,2.8
32866,12,3.25
32875,38,3.3157894736842106
32917,12,3.0
32923,5,1.4
32928,11,2.909090909090909
32952,3,3.0
32966,19,3.1578947368421053
32974,15,3.4
33008,25,3.52
33021,15,3.0
33036,179,3.005586592178771
33090,5,3.4
33102,2,2.5
33110,17,3.2941176470588234
33138,361,3.25207756232687
33158,773,2.0827943078913327
33188,59,2.847457627118644
33193,31,2.6129032258064515
33201,8,3.25
33226,3,3.0
33235,6,3.6666666666666665
33245,21,3.380952380952381
33253,5,3.2
33261,14,3.142857142857143
33288,139,3.5035971223021583
33296,27,2.7037037037037037
33310,10,3.3
33312,234,3.58974358974359
33316,12,3.25
33330,11,3.0
33340,32,3.46875
33397,8,2.875
33410,65,3.246153846153846
33426,2,4.0
33435,22,3.5
33437,1380,3.2934782608695654
33445,8,3.125
33495,388,2.4252577319587627
33499,656,2.4908536585365852
33524,7,3.7142857142857144
33533,14,2.857142857142857
33585,278,2.6223021582733814
33592,87,3.4482758620689653
33603,88,3.5795454545454546
33655,10,1.9
33669,816,3.167892156862745
33677,216,3.2222222222222223
33683,517,3.1528046421663443
33685,58,1.793103448275862
33688,39,3.2051282051282053
33794,18686,3.7573049341753184
33799,3,2.6666666666666665
33808,27,3.4814814814814814
33817,338,3.2071005917159763
33819,146,3.212328767123288
33823,42,2.4285714285714284
33830,480,2.279166666666667
33852,2,3.5
33896,429,3.3216783216783217
33898,18,3.0
33921,5,1.4
33928,6,3.1666666666666665
33945,1,4.0
33966,107,1.691588785046729
33972,9,2.6666666666666665
34008,10,3.4
34045,24,2.875
34063,62,3.225806451612903
34111,51,3.176470588235294
34143,622,2.5209003215434085
34150,3767,2.675338465622511
34155,152,3.460526315789474
34164,260,3.146153846153846
34170,45,1.8444444444444446
34189,8,1.5
34206,3,2.3333333333333335
34226,3,3.0
34231,2,4.0
34234,1,2.0
34238,23,3.4347826086956523
34271,804,3.3805970149253732
34292,130,2.730769230769231
34299,14,3.4285714285714284
34306,14,2.7857142857142856
34314,37,3.027027027027027
34326,225,2.7777777777777777
34332,918,3.0130718954248366
34334,696,2.2988505747126435
34338,1279,3.0961688819390147
34359,130,3.230769230769231
34369,6,2.5
34371,4,3.0
34373,9,2.4444444444444446
34378,12,2.6666666666666665
34397,12,1.4166666666666667
34435,52,3.5576923076923075
34437,2922,3.379192334017796
34473,9,3.2222222222222223
34499,49,2.938775510204082
34511,10,2.3
34517,1,2.0
34520,892,2.2937219730941703
34532,1107,3.074074074074074
34538,45,2.7555555555555555
34542,1617,3.6202844774273344
34624,28,3.2142857142857144
34645,50,2.78
34696,28,3.2857142857142856
34729,27,3.185185185185185
35050,3,2.6666666666666665
35347,264,3.3636363636363638
35618,7,2.4285714285714284
35636,34,2.5588235294117645
35640,3,2.6666666666666665
35738,14,3.2142857142857144
35853,2,3.0
36152,23,3.0434782608695654
36276,884,3.4536199095022626
36289,135,2.7037037037037037
36326,13,3.5384615384615383
36477,116,3.0258620689655173
36513,92,2.9130434782608696
36523,53,2.792452830188679
36529,5768,3.590499306518724
36533,195,2.646153846153846
36537,565,3.2460176991150442
36541,17,2.5294117647058822
36576,2,2.0
36683,12,2.6666666666666665
36883,19,3.263157894736842
36931,63,3.015873015873016
37240,776,3.752577319587629
37335,39,3.128205128205128
37380,1205,2.2298755186721992
37475,388,3.365979381443299
37477,203,2.6305418719211824
37545,126,3.3333333333333335
37689,5,3.0
37727,1563,2.850927703134997
37736,362,3.207182320441989
37785,40,3.1
37830,1296,3.2608024691358026
37837,21,3.0
37955,113,3.398230088495575
37967,3,3.0
37976,25,3.36
38004,9,2.888888888888889
38046,33,2.9393939393939394
38061,5026,3.6502188619180265
38376,9,3.6666666666666665
38435,5,2.6
38499,462,3.6515151515151514
38583,53,2.69811320754717
38656,28,2.8214285714285716
38701,109,3.018348623853211
38884,4,3.0
39052,472,2.985169491525424
39191,3,2.3333333333333335
39292,3760,3.6021276595744682
39305,9,3.0
39364,1,3.0
39398,123,2.894308943089431
39408,61,1.7377049180327868
39416,24,3.2083333333333335
39429,2,2.5
39615,3,3.0
39703,61,3.19672131147541
39731,9,3.6666666666666665
39768,81,3.5185185185185186
39786,9,3.111111111111111
39824,7,2.4285714285714284
39857,6,2.8333333333333335
39934,36,3.361111111111111
40015,7,3.4285714285714284
40033,38,3.473684210526316
40414,430,3.5860465116279068
40457,7,2.5714285714285716
40491,117,3.3846153846153846
40578,10,3.5
40581,636,2.8647798742138364
40586,106,3.2547169811320753
40589,12,3.5
40591,36,3.2777777777777777
40597,17,2.588235294117647
40614,657,2.9695585996955858
40617,95,2.5052631578947366
40681,24,2.6666666666666665
40699,1,2.0
40723,512,2.787109375
40732,1701,3.255731922398589
40815,9908,3.51968106580541
40819,6493,3.612351763437548
40851,634,2.8706624605678233
40870,606,3.6782178217821784
40898,7,3.5714285714285716
40946,410,3.0951219512195123
40955,309,3.3268608414239482
40966,447,2.796420581655481
40988,99,3.1313131313131315
41058,10,3.3
41136,81,3.1728395061728394
41353,3,3.0
41411,102,2.735294117647059
41425,55,2.8363636363636364
41499,9,3.2222222222222223
41523,2,3.0
41527,386,3.5673575129533677
41564,10,2.1
41571,1970,3.400507614213198
41573,969,2.9876160990712073
41596,1,3.0
41602,1,4.0
41699,45,3.488888888888889
41716,1115,3.2269058295964124
41721,91,3.3736263736263736
41753,37,2.8378378378378377
41820,5,2.4
41828,26,3.576923076923077
41831,66,3.090909090909091
41880,6,3.3333333333333335
41914,2,2.5
42152,10,3.5
42189,1,3.0
42191,55,3.4909090909090907
42217,168,3.738095238095238
42341,2,3.5
42518,39,2.9743589743589745
42584,9,3.3333333333333335
42602,24,3.2083333333333335
42634,54,3.037037037037037
42679,4,3.0
42681,51,3.0980392156862746
42721,388,1.3969072164948453
42725,862,3.3805104408352666
42732,307,3.1074918566775245
42763,4,3.0
42886,4,2.75
42900,148,3.4324324324324325
42987,7,3.2857142857142856
43009,26,2.769230769230769
43022,50,1.98
43248,5,0.8
43267,13,3.923076923076923
43269,9,2.888888888888889
43415,52,2.980769230769231
43460,452,3.1991150442477876
43552,17,3.176470588235294
43567,4,3.5
43589,32,2.875
43624,2,4.0
43652,235,3.4382978723404256
43675,1,2.0
43679,892,2.491031390134529
43682,3,2.6666666666666665
43699,44,3.5
43744,268,3.1977611940298507
43803,5,2.8
43832,140,3.3
43871,764,2.6989528795811517
43883,31,3.225806451612903
43908,120,2.75
43921,619,3.2762520193861064
43926,59,1.6271186440677967
43928,1119,2.188561215370867
43930,332,2.5481927710843375
43934,68,3.3529411764705883
43953,4,3.75
43967,14,2.5
43971,11,2.8181818181818183
43997,3,2.3333333333333335
44020,30,3.066666666666667
44100,92,3.3043478260869565
44115,61,3.081967213114754
44124,7,2.7142857142857144
44161,22,2.5
44187,57,1.912280701754386
44195,7412,3.6393685914732865
44199,5552,3.6793948126801155
44225,234,2.3076923076923075
44238,69,1.7246376811594204
44245,40,1.55
44392,21,3.0476190476190474
44399,177,2.1920903954802258
44494,97,1.8556701030927836
44568,30,3.566666666666667
44571,5,1.4
44585,5,3.4
44587,150,3.54
44590,27,2.888888888888889
44657,118,3.364406779661017
44671,28,2.607142857142857
44694,2085,3.623021582733813
44709,864,3.443287037037037
44717,7,3.7142857142857144
44719,3,3.6666666666666665
44724,4,1.25
44752,4,3.25
44759,415,1.9180722891566264
44761,2078,3.593358999037536
44844,52,1.7884615384615385
44851,12,3.0
44864,473,2.8414376321353068
44871,3,3.6666666666666665
44949,72,2.4722222222222223
45000,14,3.642857142857143
45038,2,3.5
45062,628,2.8805732484076434
45179,19,3.3684210526315788
45188,30,3.033333333333333
45221,247,2.785425101214575
45224,10,3.0
45329,12,3.3333333333333335
45346,5,2.4
45361,252,2.2777777777777777
45412,48,3.5416666666666665
45499,6385,3.13876272513704
45506,124,3.443548387096774
45512,9,2.2222222222222223
45517,4392,3.290528233151184
45521,24,2.875
45531,1,3.0
45581,6,2.8333333333333335
45635,232,2.935344827586207
45639,9,2.5555555555555554
45652,6,3.3333333333333335
45722,9657,3.2533913223568396
45726,1017,2.5801376597836776
45758,6,2.5
45845,2,2.5
45942,19,3.6315789473684212
45969,49,2.6530612244897958
45987,18,3.111111111111111
46008,4,3.25
46034,24,3.0833333333333335
46105,34,3.1470588235294117
46115,4,2.75
46154,4,3.25
46194,55,2.5090909090909093
46207,3,1.0
46311,2,3.0
46322,1174,3.5724020442930153
46325,2,2.5
46347,249,3.4016064257028114
46409,13,3.076923076923077
46525,7,3.2857142857142856
46572,156,2.923076923076923
46604,72,2.5
46613,22,2.272727272727273
46627,6,1.6666666666666667
46634,6,2.8333333333333335
46640,11,2.909090909090909
46651,1,4.0
46664,127,3.5826771653543306
46716,12,2.75
46748,13,3.1538461538461537
46772,203,2.8177339901477834
46790,1,2.0
46848,23,2.6956521739130435
46855,306,3.741830065359477
46865,276,1.644927536231884
46912,28,2.892857142857143
46915,14,2.5
46919,104,3.2884615384615383
46952,9,2.888888888888889
46954,6,2.0
46965,1699,2.437316068275456
46967,817,3.173806609547124
47044,1243,2.719227674979887
47047,16,2.8125
47054,4,3.0
47063,7,2.5714285714285716
47076,11,2.8181818181818183
47084,36,3.5277777777777777
47099,3487,3.5824490966446803
47117,46,3.0
47131,3,3.3333333333333335
47146,14,3.2857142857142856
47148,65,3.523076923076923
47165,5,2.0
47196,27,3.037037037037037
47221,35,2.4285714285714284
47248,5,3.2
47250,1,2.0
47254,244,2.959016393442623
47274,108,3.6296296296296298
47277,4,3.5
47287,56,3.3035714285714284
47382,550,3.230909090909091
47397,4,3.0
47404,141,3.6099290780141846
47446,112,3.1785714285714284
47452,5,3.4
47482,10,2.6
47493,39,3.230769230769231
47501,4,2.75
47559,3,2.3333333333333335
47615,20,3.15
47629,2087,3.534259702922856
47634,124,3.306451612903226
47644,737,3.382632293080054
47665,11,2.909090909090909
47670,37,3.4324324324324325
47681,7,2.7142857142857144
47707,2,2.0
47723,65,3.3076923076923075
47725,258,3.294573643410853
47774,15,3.1333333333333333
47805,61,2.7704918032786887
47810,635,1.8125984251968503
47815,18,1.3888888888888888
47868,18,3.5
47880,1,1.0
47904,37,3.5675675675675675
47935,17,3.2941176470588234
47962,4,3.0
47976,103,2.7184466019417477
47999,1248,3.576923076923077
48001,49,3.4285714285714284
48057,8,2.625
48059,75,3.4266666666666667
48098,9,2.7777777777777777
48123,21,3.3333333333333335
48142,901,2.5083240843507215
48150,55,2.3454545454545452
48159,36,2.6666666666666665
48198,17,2.8823529411764706
48229,34,3.176470588235294
48231,104,3.1826923076923075
48239,11,3.272727272727273
48242,10,2.1
48262,154,3.4675324675324677
48264,4,3.0
48374,1,3.0
48414,484,2.81198347107438
48416,297,2.771043771043771
48516,14309,3.900831644419596
48536,8,2.75
48560,435,2.891954022988506
48591,380,2.236842105263158
48596,200,2.135
48600,68,2.9558823529411766
48638,39,3.128205128205128
48647,5,4.2
48678,246,3.0203252032520327
48713,4,3.0
48744,623,3.3547351524879616
48825,93,3.10752688172043
48856,280,3.407142857142857
48863,4,2.75
48872,273,3.578754578754579
48877,1490,2.6442953020134228
48879,159,3.1823899371069184
48895,17,2.5294117647058822
48957,22,2.772727272727273
49013,233,2.184549356223176
49016,7,1.8571428571428572
49035,14,3.0714285714285716
49037,17,3.2941176470588234
49050,12,3.3333333333333335
49082,4,2.5
49263,116,3.0689655172413794
49286,1768,3.31052036199095
49299,13,3.230769230769231
49314,310,2.9612903225806453
49330,34,3.0
49355,98,3.4081632653061225
49359,31,3.4516129032258065
49394,99,3.6565656565656566
49422,134,3.455223880597015
49642,80,2.275
49647,357,3.011204481792717
49666,132,3.2045454545454546
49668,20,3.5
49691,4,2.0
49735,20,2.65
49739,3,2.0
49752,12,3.4166666666666665
49759,4,2.0
49769,1,3.0
49824,816,3.0625
49872,6,2.8333333333333335
49902,35,3.142857142857143
49926,15,2.6666666666666665
49957,292,3.2705479452054793
49994,7,3.2857142857142856
50059,8,3.0
50147,151,1.7086092715231789
50160,463,3.41036717062635
50165,13,2.6153846153846154
50183,52,3.1923076923076925
50189,643,2.3032659409020217
50274,273,3.3553113553113554
50347,11,2.6363636363636362
50356,32,3.21875
50442,727,3.075653370013755
50482,15,2.2666666666666666
50488,4,3.0
50550,10,3.1
50572,15,2.8
50583,45,3.6444444444444444
50585,6,3.5
50601,1108,3.2093862815884475
50610,5,2.2
50630,15,2.8
50703,86,2.4302325581395348
50705,43,3.3488372093023258
50774,9,2.888888888888889
50792,341,2.8826979472140764
50794,1236,2.9676375404530746
50858,97,2.804123711340206
50872,8727,3.669302165692678
50909,41,3.5853658536585367
50942,13,2.4615384615384617
50944,27,3.6296296296296298
50949,18,3.1666666666666665
50954,137,3.0875912408759123
51014,7,3.142857142857143
51024,88,3.0795454545454546
51044,64,2.640625
51060,14,3.5
51063,121,3.4297520661157024
51077,1595,2.3191222570532917
51088,375,2.728
51111,7,3.142857142857143
51246,8,3.125
51255,7659,3.6468207337772554
51265,3,2.3333333333333335
51287,51,3.3529411764705883
51354,11,3.4545454545454546
51357,165,3.466666666666667
51455,21,3.761904761904762
51503,42,2.738095238095238
51540,3907,3.4491937547990785
51562,160,3.25
51569,4,1.75
51575,808,2.547029702970297
51638,76,3.1052631578947367
51660,181,3.408839779005525
